[ABS_TIME]
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  13, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  24, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  25, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 3, STOP_TIME=2.00, START_TIME=3.00, RUN_TIME=3.00
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=2.00
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.50
ABS_NUMBER=  26, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=1.12
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=8.75
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=4.00, RUN_TIME=18.00
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=15.00
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=15.00
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.75
ABS_NUMBER=  36, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=5.77
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=8.75
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=14.00
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=13.00
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=13.00
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.75
ABS_NUMBER=  36, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=5.07
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=8.75
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=4.00, RUN_TIME=18.00
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=15.00
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=15.00
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.75
ABS_NUMBER=  35, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=5.77
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=8.75
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=10.50
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=14.00
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=13.00
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=13.00
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.75
ABS_NUMBER=  35, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=5.07
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=13.00
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  63, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.75
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=13.00
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  63, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.75
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 2, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=13.00
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  64, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.75
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=6.75
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=13.00
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=10.00
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  64, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.75
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.75
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=10.00
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.25
ABS_NUMBER=  74, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.75
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=9.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.25
ABS_NUMBER=  74, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.75
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=10.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.25
ABS_NUMBER=  73, DIRECTION= 0, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.75
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=6.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=9.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.25
ABS_NUMBER=  73, DIRECTION= 1, TYPE= 7, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=3.00
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 0, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.75
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 1, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=5.50
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 2, STOP_TIME=2.00, START_TIME=2.00, RUN_TIME=5.50
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 3, STOP_TIME=3.00, START_TIME=3.00, RUN_TIME=9.00
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 4, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 5, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=7.00
ABS_NUMBER=  84, DIRECTION= 0, TYPE= 6, STOP_TIME=1.00, START_TIME=2.00, RUN_TIME=4.00
